action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason
add,2718,dig,dig,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,dig,NN,10+,
add,2719,direct,direct,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,direct,JJ,10+,
add,2720,distinctive,distinctive,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,distinctive,JJ,10+,
add,2721,distinguish,distinguish,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,distinguish,VV,10+,
add,2722,distract,distract,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,distract,VV,10+,
add,2724,duty,duty,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,duty,NN,10+,
add,2725,earphone,earphone,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,earphone,NN,10+,
add,2726,efficiency,efficiency,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,efficiency,NN,10+,
add,2730,electronic,electronic,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,electronic,JJ,10+,
add,2732,embarassed,embarassed,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,embarassed,JJ,10+,
add,2733,emerge,emerge,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,emerge,VV,10+,
add,2734,employ,employ,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,employ,VV,10+,
add,2735,employment,employment,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,employment,NN,10+,
add,2736,encounter,encounter,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,encounter,NN,10+,
add,2737,enjoyment,enjoyment,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,enjoyment,NN,10+,
add,2738,enormous,enormous,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,enormous,JJ,10+,
add,2739,entertainer,entertainer,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,entertainer,NN,10+,
add,2740,enthusiasm,enthusiasm,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,enthusiasm,NN,10+,
add,2741,environmental,environmental,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,environmental,JJ,10+,
add,2742,ethnic,ethnic,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,ethnic,JJ,10+,
add,2743,evaluate,evaluate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,evaluate,VV,10+,
add,2745,examination,examination,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,examination,NN,10+,
add,2746,fascinating,fascinating,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,fascinating,JJ,10+,
add,2747,fault,fault,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,fault,NN,10+,
add,2748,fever,fever,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,fever,NN,10+,
add,2749,fiction,fiction,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,fiction,NN,10+,
add,2750,fishery,fishery,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,fishery,NN,10+,
add,2751,flavor,flavor,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,flavor,NN,10+,
add,2752,flour,flour,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,flour,NN,10+,
add,2754,footprint,footprint,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,footprint,NN,10+,
add,2756,forth,forth,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,forth,RB,10+,
add,2757,fortunately,fortunately,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,fortunately,RB,10+,
add,2758,frank,frank,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,frank,JJ,10+,
add,2759,frighten,frighten,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,frighten,VV,10+,
add,2760,frustrate,frustrate,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,frustrate,JJ,10+,
add,2761,gallery,gallery,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,gallery,NN,10+,
add,2762,gaze,gaze,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,gaze,NN,10+,
add,2763,genetic,genetic,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,genetic,JJ,10+,
add,2764,genius,genius,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,genius,NN,10+,
add,2765,girlfriend,girlfriend,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,girlfriend,NN,10+,
add,2769,grab,grab,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,grab,NN,10+,
add,2770,gradual,gradual,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,gradual,JJ,10+,
add,2771,grain,grain,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,grain,NN,10+,
add,2773,grateful,grateful,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,grateful,JJ,10+,
add,2774,guy,guy,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,guy,NN,10+,
add,2776,handkerchief,handkerchief,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,handkerchief,NN,10+,
add,2779,historically,historically,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,historically,RB,10+,
add,2780,hollow,hollow,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,hollow,JJ,10+,
add,2781,hood,hood,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,hood,NN,10+,
add,2782,horrible,horrible,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,horrible,JJ,10+,
add,2784,housework,housework,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,housework,NN,10+,
add,2785,imaginary,imaginary,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,imaginary,JJ,10+,
add,2786,immediate,immediate,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,immediate,JJ,10+,
add,2787,impressive,impressive,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,impressive,JJ,10+,
add,2788,inappropriate,inappropriate,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,inappropriate,JJ,10+,
add,2789,incisor,incisor,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,incisor,NN,10+,
add,2790,independence,independence,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,independence,NN,10+,
add,2791,individuality,individuality,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,individuality,NN,10+,
add,2792,inexpensive,inexpensive,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,inexpensive,JJ,10+,
add,2793,influential,influential,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,influential,JJ,10+,
add,2794,infomail,infomail,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,infomail,NN,10+,
add,2795,initial,initial,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,initial,JJ,10+,
add,2796,injury,injury,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,injury,NN,10+,
add,2797,institution,institution,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,institution,NN,10+,
add,2798,interfere,interfere,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,interfere,VV,10+,
add,2799,interpret,interpret,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,interpret,VV,10+,
add,2800,irritate,irritate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,irritate,VV,10+,
add,2801,jaw,jaw,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,jaw,NN,10+,
add,2802,jazz,jazz,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,jazz,NN,10+,
add,2803,jewelry,jewelry,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,jewelry,NN,10+,
add,2804,journal,journal,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,journal,NN,10+,
add,2805,justice,justice,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,justice,NN,10+,
add,2806,kick,kick,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,kick,NN,10+,
add,2808,laboratory,laboratory,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,laboratory,NN,10+,
add,2809,lane,lane,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,lane,NN,10+,
add,2811,laundry,laundry,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,laundry,NN,10+,
add,2813,lifetime,lifetime,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,lifetime,NN,10+,
add,2814,loudly,loudly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,loudly,RB,10+,
add,2815,lung,lung,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,lung,NN,10+,
add,2816,mad,mad,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,mad,JJ,10+,
add,2817,mailman,mailman,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,mailman,NN,10+,
add,2818,mall,mall,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,mall,NN,10+,
add,2819,mate,mate,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,mate,NN,10+,
add,2823,neatly,neatly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,neatly,RB,10+,
add,2824,necessarily,necessarily,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,necessarily,RB,10+,
add,2825,necessity,necessity,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,necessity,NN,10+,
add,2826,necklace,necklace,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,necklace,NN,10+,
add,2827,neglect,neglect,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,neglect,NN,10+,
add,2829,nonsense,nonsense,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,nonsense,NN,10+,
add,2832,occupy,occupy,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,occupy,VV,10+,
add,2833,outdoors,outdoors,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,outdoors,RB,10+,
add,2834,outsider,outsider,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,outsider,NN,10+,
add,2835,oxygen,oxygen,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,oxygen,NN,10+,
add,2837,parachute,parachute,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,parachute,NN,10+,
